Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
KHUTBAV,KTT,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.31546331,18.48610413
MANJARI BUDRUK,MJBK,HG2,PUNE,CR,PUNE,MAHARASHTRA,73.971424,18.512039
SHIRSAI,SSI,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.578044,18.314696
VISHRAMBAG,VRB,HG2,PUNE,CR,SANGLI,MAHARASHTRA,74.602231,16.85057
AMNAPUR,ANQ,HG3,PUNE,CR,SANGLI,MAHARASHTRA,74.459554,17.049465
MADHAVNAGAR,MDVR,HG3,PUNE,CR,SANGLI,MAHARASHTRA,74.575493,16.886605
MALADGAON,MDDG,HG3,PUNE,CR,PUNE,MAHARASHTRA,74.596581,18.36212
NIMSHIRGAON TAMDALGE,NMGT,HG3,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.486113,16.769024
PUNE JN.,PUNE,NSG1,PUNE,CR,PUNE,MAHARASHTRA,73.873086,18.529378
"CHHATRAPATI SHAHU
MAHARAJ TERMINUS",KOP,NSG3,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.237695,16.70257
MIRAJ JN.,MRJ,NSG3,PUNE,CR,SANGLI,MAHARASHTRA,74.638839,16.819946
BARAMATI,BRMT,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.5781969,18.1536772
HATKANANGALE,HTK,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.422067,16.748424
JAYASINGPUR,JSP,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.551613,16.791339
JEJURI,JJR,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.171451,18.286557
KARAD,KRD,NSG5,PUNE,CR,SATARA,MAHARASHTRA,74.215686,17.310011
KEDGAON,KDG,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.3763731,18.4820854
KIRLOSKARVADI,KOV,NSG5,PUNE,CR,SANGLI,MAHARASHTRA,74.416358,17.084152
SANGLI,SLI,NSG5,PUNE,CR,SANGLI,MAHARASHTRA,74.588939,16.858669
SATARA,STR,NSG5,PUNE,CR,SATARA,MAHARASHTRA,74.063727,17.688361
URULI,URI,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.13682,18.494237
VALIVADE,VV,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.298965,16.703574
ADARKI,AKI,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.189651,17.918333
ALANDI,ALN,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.093095,18.451229
AMBALE,ABLE,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.171511,18.398719
BHAVANINAGAR,BVNR,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.312946,17.156895
BHILAVDI,BVQ,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.516781,17.008048
DAUNDAJ,DNJ,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.17678092,18.23000657
HADAPSAR,HDP,NSG6,PUNE,CR,PUNE,MAHARASHTRA,73.927844,18.526887
JARANDESHWAR,JSV,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.07731983,17.75076679
KOREGAON,KRG,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.147622,17.690976
LONAND JN.,LNN,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.190477,18.040769
LONI,LONI,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.020514,18.491631
MASUR,MSR,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.144209,17.404241
NANDRE,NDE,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.55902999,16.96402856
NIRA,NIRA,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.20908244,18.10496492
PALSI,PLV,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.111907,17.812195
PATAS,PAA,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.46965272,18.47326639
PHURSUNGI,FSG,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.026016,18.455829
RAHIMATPUR,RMP,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.17217,17.612152
RAJEVADI,RJW,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.15512908,18.38414319
RUKADI,RKD,NSG6,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.356715,16.724872
SALPA,SLP,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.17178775,17.96307099
SASVAD ROAD,SSV,NSG6,PUNE,CR,PUNE,MAHARASHTRA,73.95464611,18.47320231
SHENOLI,SNE,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.252881,17.200729
SHINDAWANE,SHIV,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.163601,18.434555
SHIRAVDE,SIW,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.15735484,17.36068258
TAKARI,TKR,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.363376,17.129756
TARGAON,TAZ,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.155817,17.514242
VALHA,WLH,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.16055393,18.18363474
WATHAR,WTR,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.135767,17.89054
YEVAT,YT,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.25631763,18.48893597
AKURDI,AKRD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.764244,18.64812
BEGDEWADI,BGWI,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.708437,18.700263
CHINCHVAD,CCH,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.791392,18.638903
DAPODI,DAPD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.832799,18.58005
DEHU ROAD,DEHR,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.734169,18.680176
GHORAWADI,GRWD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.696982,18.720585
KAMSHET,KMST,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.552352,18.766938
KASARWADI,KSWD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.82070105,18.60755517
KHADKI,KK,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.840513,18.56301
MALAVLI,MVL,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.48064,18.743833
PIMPRI,PMP,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.801991,18.622977
SHIVAJI NAGAR,SVJR,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.851147,18.531738
TALEGAON,TGN,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.672014,18.734829
VADGAON,VDN,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.636925,18.742927
ASHTI,AHI,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.40306979,17.84473678
BELANKI,BLNK,HG3,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.86933565,16.84890756
HARANGUL,HGL,HG3,SOLAPUR,CR,LATUR,MAHARASHTRA,76.480912,18.385198
JAVALE,JVA,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.157805,17.298963
KALAMB ROAD,KMRD,HG3,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.04934,18.371892
LANGARPETH,LNP,HG3,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.967125,17.084723
MHASOBA DONGARGAON,MSDG,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.136269,17.265554
MURUD,MRX,HG3,SOLAPUR,CR,LATUR,MAHARASHTRA,76.251585,18.380482
NIMBLAK,NNB,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.68854097,19.11835288
NIPANI VADGAON,NPW,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.704716,19.587951
WASUD,WSD,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.147653,17.377406
SOLAPUR,SUR,NSG2,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.893401,17.664496
AHMADNAGAR.,ANG,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.72188247,19.07551948
DAUND JN.,DD,NSG3,SOLAPUR,CR,PUNE,MAHARASHTRA,74.578622,18.463547
KOPARGAON,KPG,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.503328,19.902943
SAINAGAR SHIRDI,SNSI,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.4806877,19.7807923
KURDUWADI,KWV,NSG4,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.417118,18.091348
LATUR,LUR,NSG4,SOLAPUR,CR,LATUR,MAHARASHTRA,76.556049,18.429166
PANDHARPUR,PVR,NSG4,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.319283,17.66849
WADI,WADI,NSG4,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.99155,17.054312
AKALKOT ROAD,AKOR,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.137689,17.450243
BARSI TOWN,BTW,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.718169,18.240993
BELAPUR,BAP,NSG5,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.66174431,19.61956931
DUDHANI,DUD,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.37871,17.362421
GANAGAPUR ROAD,GUR,NSG5,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.5903,17.340443
HOTGI,HG,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.989943,17.565668
JEUR,JEUR,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.162471,18.260933
SHAHABAD,SDB,NSG5,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.943513,17.121663
USMANABAD,UMD,NSG5,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.022663,18.248154
AKOLNER,AKR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.66907,18.985409
ANGAR,AAG,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.599875,17.954256
ARAG,ARAG,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.791164,16.823628
AUSA ROAD,OSA,NSG6,SOLAPUR,CR,LATUR,MAHARASHTRA,76.40799217,18.37722963
BABLAD,BBD,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.779259,17.337569
BALE,BALE,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.84508618,17.6761856
BELVANDI,BWD,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.621981,18.710718
BHIGWAN,BGVN,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.775042,18.317256
BORIBIAL,BRB,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.64880804,18.40776486
BOROTI,BOT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.2535626,17.3950185
CHITALI,CIT,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.62391382,19.69139181
DHALGAON,DLGN,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.9887134,17.1209672
DHAVALAS,DHS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.33426192,18.12968174
DHOKI,DKY,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.102989,18.353216
GAUDGAON.,GDGN,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.530953,17.335973
HIRENANDURU,HQR,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.872212,17.258215
HUNSIHADGIL,HHD,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.646807,17.352906
JATH ROAD,JTRD,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,75.110555,17.2166
JINTI ROAD,JNTR,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,74.87741683,18.32495447
KANHEGAON,KNGN,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.5712871,19.81729963
KASHTI,KSTH,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.59940041,18.52529423
KAVATHE-MAHANKAL,KVK,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.944911,17.007517
KEM,KEM,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.27462627,18.17750879
KULALI,KUI,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.470592,17.357949
MADHA,MA,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.546507,18.029712
MALIKPETH,MKPT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.608752,17.899982
MALTHAN,MLM,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.72436739,18.36895117
MARTUR,MR,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.902717,17.199686
MODNIMB,MLB,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.4055439,17.91654771
MOHOL,MO,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.675995,17.805205
MUNDHEWADI,MVE,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.70654796,17.74176466
NAGANSUR,NGS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.182913,17.429086
PADHEGAON,PDGN,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.69233,19.536709
PAKNI,PK,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.77887404,17.72486594
PANGRI,PJR,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,75.866773,18.28370317
PAREWADI,PRWD,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,74.952285,18.289799
POPHLAJ,PPJ,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.117846,18.292242
PUNTAMBA,PB,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.62195972,19.76202553
RAHURI,RRI,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.677702,19.41155
RANJANGAON ROAD,RNJD,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.600703,18.870972
SANGOLA,SGLA,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,75.187581,17.435563
SAROLA,SRL,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.648295,18.947656
SAWALGI,SVG,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.711137,17.33949
SHENDRI,SEI,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.552627,18.130093
SHRIGONDA ROAD,SGND,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.641466,18.598243
SULGARE,SGRE,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.909935,16.914611
TIKEKARWADI,TKWD,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.933458,17.614967
TILATI,TLT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.069348,17.503553
VAKAV,WKA,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.579724,17.988187
VAMBORI,VBR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.684974,19.29858
VILAD,VL,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.675069,19.198579
VISAPUR,VPR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.598861,18.82295
WADSINGE,WDS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.48877465,18.0661323
WASHIMBE,WSB,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.003799,18.284021
YEDSHI,YSI,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,75.97657,18.317378
YEOLA,YL,NSG6,SOLAPUR,CR,NASHIK,MAHARASHTRA,74.503246,20.043189
BAGADIA PH,BGDI,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.586249,20.279033
BANABIHARI GWALIPUR,BNHR,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.20503345,20.33902661
CHATRAPUR COURT PH,CAPC,HG2,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.982543,19.358941
DANDIMAL PH,DNDL,HG2,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.53418,20.715235
DULAKHAPATNA PH,DLPT,HG2,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.280874,21.007019
JANKIDEIPUR PH,JKDP,HG2,KHURDA ROAD,ECOR,PURI,ODISHA,85.81927,19.888365
JHANKADA SARALA ROAD,JSRD,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.304284,20.290186
KALIJAI - PH,KLJI,HG2,KHURDA ROAD,ECOR,GANJAM,ODISHA,85.151414,19.647604
KAPALI ROAD PH,KPLD,HG2,KHURDA ROAD,ECOR,BHADRAK,ODISHA,86.407911,21.040967
KATHAJORI PH,KTJI,HG2,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.896353,20.45107
LINGARAJ TEMPLE ROAD,LGTR,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.815872,20.234947
MUKTESWARPURI PH,MKTP,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.437914,19.919138
NIMAKANA PH,NIN,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.376438,20.295401
PATIA PH,PTAB,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.841374,20.349273
SHYAMACHARANPUR PH,SCPR,HG2,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.616279,20.642413
TALCHER THERMAL PH,TTPT,HG2,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.217126,20.905032
VANIVIHAR PH,BNBH,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.852653,20.292611
ARGUL PH,ARGL,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.67088007,20.12442672
BADAKHANDIAITA,BDKT,HG3,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.08383554,20.3654487
BADAPADAGAON PH,BDPG,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.87382799,20.57058831
BRAHMANI PH,BRMI,HG3,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.05620986,20.86295201
DHAULIMUHAN PH,DLMH,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.604772,20.079332
GOLABAI PH,GLBA,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.555928,20.016866
GOPALPUR BALIKUDA PH,GBK,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.877909,20.432635
JENAPUR ROAD PH,JPRD,HG3,KHURDA ROAD,ECOR,PURI,ODISHA,85.786572,20.018355
MAHADIA PH,MHDB,HG3,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.475883,20.750947
MANGULI-CHOUDWAR PH,MACR,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.943313,20.529594
MATTAGAJAPUR,MTND,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.946128,20.441552
NAYABHAGIRATHIPUR PH,NBT,HG3,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.382445,20.781585
SARPESWAR PH,SPSR,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.744973,20.482906
SRI JHADESWAR PH,SJDR,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,86.01925599,20.59653424
BHUBANESWAR,BBS,NSG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.842595,20.265388
PURI,PURI,NSG2,KHURDA ROAD,ECOR,PURI,ODISHA,85.839992,19.811459
BHADRAK,BHC,NSG3,KHURDA ROAD,ECOR,BHADRAK,ODISHA,86.5162305,21.0917458
BRAHMAPUR,BAM,NSG3,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.7966912,19.2961348
CUTTACK,CTC,NSG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.90156,20.466588
KHURDA ROAD JN.,KUR,NSG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.708234,20.153076
PALASA,PSA,NSG3,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.422091,18.756782
BALUGAON,BALU,NSG4,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.200953,19.747366
JAJPUR KEONJHAR ROAD,JJKR,NSG4,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.132518,20.943544
ANGUL,ANGL,NSG5,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.099994,20.859445
CHATRAPUR,CAP,NSG5,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.973273,19.3589572
DHANMANDAL,DNM,NSG5,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.11228,20.687806
DHENKANAL,DNKL,NSG5,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.590878,20.676825
ICHCHAPURAM,IPM,NSG5,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.680427,19.110752
KENDUJHARGARH,KDJR,NSG5,KHURDA ROAD,ECOR,KENDUJHAR,ODISHA,85.626905,21.66029
KHALLIKOTA,KIT,NSG5,KHURDA ROAD,ECOR,GANJAM,ODISHA,85.128091,19.611205
PARADEEP,PRDP,NSG5,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.620141,20.280364
SOMPETA,SPT,NSG5,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.5815,18.981297
TALCHER,TLHR,NSG5,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.200385,20.932262
TALCHER ROAD,TLHD,NSG5,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.207934,20.886651
BADABANDHA,BDBA,NSG6,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.519951,20.276721
BAGHUAPAL,BGPL,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.013166,21.042219
BAITARNI ROAD,BTV,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.235393,20.986996
BARANG,BRAG,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.832573,20.400699
BARITHENGARH PH,BRTG,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.05967143,20.65696901
BARUVA,BAV,NSG6,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.554233,18.900748
BASANTAPUR,BSTP,NSG6,KHURDA ROAD,ECOR,KENDUJHAR,ODISHA,85.67659,21.548768
BAUDPUR,BUDR,NSG6,KHURDA ROAD,ECOR,BHADRAK,ODISHA,86.46290401,21.06344601
BHUBANESWAR NEW,BBSN,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.835187,20.382175
BHUSANDPUR,BSDP,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.4764825,19.9517927
BIRPURUSOTHAMPUR,BRST,NSG6,KHURDA ROAD,ECOR,PURI,ODISHA,85.80635131,19.99039983
BUDHAPANK,BDPK,NSG6,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.25582286,20.85315668
BYREE,BYY,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.034947,20.628257
CHARBATIA,CBT,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.9113306,20.5693839
CHILIKDARA,CLDR,NSG6,KHURDA ROAD,ECOR,KENDUJHAR,ODISHA,85.827112,21.243022
CHILKA,CLKA,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.179914,19.686694
DELANG,DEG,NSG6,KHURDA ROAD,ECOR,PURI,ODISHA,85.76695,20.038474
GANGADHARPUR,GNGD,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.293235,19.815673
GANJAM,GAM,NSG6,KHURDA ROAD,ECOR,GANJAM,ODISHA,85.046719,19.395827
GHANTAKHAL NIDHIPUR,GHNH,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.736186,20.510922
GOALDIH,GADH,NSG6,KHURDA ROAD,ECOR,KENDUJHAR,ODISHA,85.546265,21.726323
GOLANTHRA,GTA,NSG6,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.740668,19.219065
GORAKHNATH,GRKN,NSG6,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.260098,20.308158
GURUDIJHATIA,GJTA,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.828478,20.570067
HARICHANDANPUR,HCNR,NSG6,KHURDA ROAD,ECOR,KENDUJHAR,ODISHA,85.795395,21.328476
HARIDASPUR,HDS,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.116431,20.725882
HARIPURGRAM JN.,HPGM,NSG6,KHURDA ROAD,ECOR,PURI,ODISHA,85.707856,20.133572
HINDOL ROAD,HND,NSG6,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.424456,20.768563
HUMMA,HMA,NSG6,KHURDA ROAD,ECOR,GANJAM,ODISHA,85.075888,19.443283
JAGANNATHAPUR,JNP,NSG6,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.86814398,19.33064861
JAKHAPURA JN,JKPR,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.06534,20.917821
JENAPUR,JEN,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.06508,20.850842
JHADUPUDI,JPI,NSG6,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.613031,19.028201
JORANDA ROAD,JRZ,NSG6,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.640413,20.623365
KAIPADAR ROAD,KPXR,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.639666,20.10484
KALUPARA GHAT,KAPG,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.403651,19.896585
KANAS ROAD,KASR,NSG6,KHURDA ROAD,ECOR,PURI,ODISHA,85.7428,20.06205
KANDARPUR,KDRP,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,86.017399,20.396528
KAPILAS ROAD,KIS,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.993925,20.558554
KENDRAPARA ROAD,KNPR,NSG6,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.917437,20.498481
KENDUAPADA,KED,NSG6,KHURDA ROAD,ECOR,BHADRAK,Odisha,86.383531,21.030623
KEREJANGA,KPJG,NSG6,KHURDA ROAD,ECOR,ANUGUL,ODISHA,84.976706,20.855813
KORAI,KRIH,NSG6,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.175994,20.959417
KUHURI,KUU,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.3527,19.859987
MALATIPATPUR,MLT,NSG6,KHURDA ROAD,ECOR,PURI,ODISHA,85.83177,19.865258
MANCHESWAR,MCS,NSG6,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.844866,20.321861
MANDASA ROAD,MMS,NSG6,KHURDA ROAD,ECOR,SRIKAKULAM,ANDHRA PRADESH,84.494113,18.840628
MANJURI ROAD,MZZ,NSG6,KHURDA ROAD,ECOR,BHADRAK,ODISHA,86.319698,21.012136
